Symbol	MCL_5	MCL_4	MCL_3	MCL_2	MCL_1	MCL_20	MCL_19	MCL_18	MCL_17	MCL_11	MCL_15	MCL_10	MCL_8	MCL_6	MCL_12	MCL_16	MCL_14	MCL_13	MCL_9	MCL_7
CHD8	9.62290623345341	9.77080786698856	10.0420097773983	9.75438577660713	9.93283243299521	9.93787708389042	9.53909124477122	9.7414483438813	10.1103920881804	9.59513275164445	9.60998397342414	11.0134987528151	9.96683106341237	9.76280297879275	9.47893485733482	9.67196947587352	9.24684865392729	9.63153107612811	9.65688327953008	9.76877395547723
CHEK1	7.89875044633851	8.99737898796153	9.90109875820051	9.89603264914246	7.38880019632894	7.98037283676475	9.32207435090218	11.1735657229277	10.6207268850655	9.18973783423977	9.680649177603	11.1549948174287	7.46671652637199	11.3637070233829	8.99826286569373	6.93428271446366	11.6341192770135	7.26343279980782	11.817373848939	9.9923572105923
CHEK2	7.83353278689203	8.18767503682449	6.95832362689346	6.69151771853627	6.8138913602717	7.66114389147834	7.90187250691864	8.48510859062151	9.18015429367949	7.44218082880585	8.27203386081243	8.87197417717433	7.00221035082884	9.20168722002596	7.55055213145098	6.19731712029746	8.61421971957582	8.19128301405198	8.89075795048537	8.20451044742391
CHMP2A	11.2899287494048	10.4718108078738	10.4998935321012	11.3207068268548	11.0657682192993	10.5859009078804	11.5844642237268	11.0347380182304	11.6197361364578	11.4105141525273	11.2391650083954	10.6377570437616	11.0161226576841	10.978309014544	11.1536541107597	10.5688759829094	10.7176024167187	11.1671922058185	11.5591740692442	11.231991183846
CHUK	9.33259521420754	9.11165205286945	9.17727696426314	9.35970989292225	8.96363847977639	9.35012945674273	8.78811879261113	9.39441028032977	9.89799672748473	9.43647471046064	9.2902269775784	9.39516926862901	9.43392659125432	9.54396837686949	9.41191515599349	9.35382160597745	9.74595041799461	9.07246235355768	8.90076512384075	9.27078366684308
CLOCK	6.77394399060223	7.64860193461539	7.45515521733595	7.41849922412985	7.04910782196574	7.57788838782899	6.97113516935575	7.58015579925449	7.54411760836407	7.61379220687605	7.12571547232246	7.43711523698274	7.72569271563143	7.20954933779893	7.70104375797843	7.44017364419362	7.78621428820833	7.06238528086973	7.34866725702522	7.47880397067239
CLSPN	5.95349341093294	5.93011576105685	6.9900324866208	8.46289334348831	4.47685637299413	6.25952690796182	7.63647108654093	9.44712350381963	10.1935333234807	8.18520817575926	7.69437616071451	9.28542890609048	5.07844593665593	9.24822980596299	7.10240632036019	4.19731712029746	10.7210683524178	5.32091829446858	9.60273826466745	7.54359909346946
CMKLR1	6.80829549539301	4.54107347031095	6.05143303128495	4.49650173613112	4.62124628232931	6.25952690796182	6.68538068702188	5.00484346856705	5.43419991628603	6.10114391097078	6.56884527863065	6.67329018275059	5.66340843737709	7.14541900037922	4.88001389902375	6.39895098146711	6.26595747687499	5.93562813858379	9.75392373551148	4.0345854459816
COL4A1	3.8583361778926	3.14875604753219	2.05143303128495	3.41849922412985	1.22892885955055	1.50463940579835	2.29306326424312	1.94594977951348	3.69723432211983	2.45728772119606	2.45733696341366	2.45412166228843	2.31291119029295	5.14541900037922	2.29505139830259	2.8753890254101	1.60299246415256	2.90588079518974	7.86713434595947	0.334145727840507
COL4A2	2.72083265414267	2.14875604753219	2.27382545262139	1.24857422268754	2.22892885955055	-0.0803230949228038	1.55609767007691	-0.639012721207676	2.52730932067752	-0.127674779525096	0.649982041356058	3.45412166228843	-0.00901690459440907	3.68598738174192	2.29505139830259	0.290426524688939	2.01802996343141	3.12827321652618	8.40130873676645	-0.665854272159493
COL6A1	4.30579515486382	2.95611096958979	2.92590214920109	3.41849922412985	3.22892885955055	3.82656750068571	3.55609767007691	3.94594977951348	6.01916241700719	3.77921581608342	3.97191013624342	7.18204211685163	4.38330051818435	5.27094988246308	3.67356302155632	3.8753890254101	3.01802996343141	3.78034991310588	9.12220746609058	5.46342874478547
COL6A2	4.92246651531232	3.60818766616948	6.05143303128495	1.8335367234087	2.55085695443791	5.96407102443565	5.32868717397384	6.08890773335552	7.08189817235515	4.51618141024963	4.50796303648363	7.47092994997499	6.36602252675252	5.49334230379952	3.97312330341523	6.48025108356896	4.47746158206871	3.64284638935594	7.73167092866435	6.55331424830267
COL6A3	4.39890455925531	3.95611096958979	2.46647053056379	4.77213617874455	2.22892885955055	2.9196769050772	3.14106017079806	3.26787787440084	5.84923741556488	3.67968014253251	3.23494454207721	5.49851578164688	3.89787369101411	5.14541900037922	3.14304830485754	2.6123546195763	2.60299246415256	3.32091829446858	7.60681944147927	3.0345854459816
COX5B	12.5967355572675	12.1522739596408	12.0825598441459	13.0940642736319	12.3601427646368	11.8076590381357	12.2953157159745	12.293940170987	12.8624204891024	12.2598040863173	12.2628505386471	12.1765022974522	12.0116158570633	12.4957555104523	12.3867512324394	11.8227824499778	12.2573301377956	12.3570919070221	12.4586037673965	12.491808455049
CPA3	6.1268250138185	4.60818766616948	3.16691024870488	3.5705023175749	4.68836047818785	5.47426575675483	3.55609767007691	3.53091228023464	3.61477216192785	7.78521455670487	4.97191013624342	4.94597475861811	6.41724785010769	5.68598738174192	4.43255492205252	6.31279433771739	5.94876730099429	5.53037166009753	3.72417639211743	2.33414572784051
CPT2	8.23810834735225	8.20403848303338	8.76109127945542	8.61489643693336	8.90135420152204	8.40751693890025	8.36773995053761	8.06142699693342	9.19086742489479	8.83522122581216	7.71607123181383	8.37893416589421	8.13564133823747	7.8357345012466	8.39938805811732	8.47033561470387	7.79938967695607	8.38700748492635	9.09341020178315	8.61027013311475
CREB1	10.033715609427	10.0956623219886	10.0438993585995	9.74442924957471	9.92241581704987	10.3311878930893	10.119611751534	10.1049801398525	9.66045153307812	10.0866443412757	9.88120322206724	10.1414973457259	10.2149847696037	9.93865281419217	10.005169030346	10.2226412766573	9.86977900484747	9.98269639224057	9.88572821253473	9.7519982427264
CREBBP	10.8241204625547	10.8465924054946	10.9005774591737	10.3623163887367	10.6924532328217	10.8861823569829	10.5409907776867	10.3195399942233	10.3984445049206	10.8995401056347	10.5040712212266	10.3390553102382	11.1105727161467	10.1164399334075	10.4294777185235	11.0411335109139	10.4124926580417	10.6097843686344	9.87222921308224	10.0458127014049
CRK	8.24439461019968	7.7560863612818	8.55922767148364	7.89962591386647	7.84363870366576	8.45105836559351	8.03722435981352	7.55574413321457	7.97025281652624	8.67645624165822	7.69983059080662	7.6684407830892	8.35730530965141	7.66326730524184	7.86186655231349	8.53835403813252	8.31723798181869	8.16640834541295	8.16158170442473	7.97077034838416
CSF1R	10.3747525272621	8.66050870129957	9.18585935150587	8.29296834204599	8.4236857139728	10.0502474678826	11.3159858532987	9.22207418478772	6.46982382601676	9.52517019347688	10.4239454097896	8.312102657416	9.83490414669463	10.0911288448783	8.83421020941062	8.74985814332624	8.70802793485085	9.31244014054428	10.8941013935597	7.48389284734519
CSF2RA	9.3207454963298	7.72618487556794	8.40016118551602	5.94901394082863	7.62124628232931	7.45105836559351	9.26805137623504	7.16834220084993	5.90234875202444	10.6756491395164	8.1968765012437	7.55215374524896	9.32637345009952	8.37248790892514	6.90386064097811	8.0717862382136	9.7829015541675	7.78852384455158	9.97210390556101	6.62876647673213
CSF2RB	7.11315007692143	7.32866513754712	5.39720786812668	5.10655521781511	6.18312516993742	6.29471633642412	6.44686860032215	6.25580504210027	5.28219682284098	7.15772743933715	6.36422755902218	5.92985509325483	6.18080765428561	7.49334230379952	5.9273196138021	6.09778144674654	7.92492055903993	6.74718304917068	7.573842119033	3.72646315061927
CSF3R	9.77828292632657	8.22021841008881	9.18071604822991	5.70800584132484	8.34786993227405	7.70103661860186	8.7126021557569	8.3666118279862	4.17116551045224	11.438379258646	9.09085120896693	5.2090091644519	9.53401491566083	8.44087488390539	7.10240632036019	8.57119729481954	10.3567663460053	8.14746678175949	6.32903845027629	6.40023491829828
CTLA4	6.04276074903003	4.60818766616948	3.85878795334255	3.70800584132484	3.68836047818785	6.1864634457721	4.67157488749684	3.26787787440084	4.22774903881861	5.70521523463965	3.89790955479964	7.16836717995455	6.95676738006768	6.77345022299226	5.61697949318995	6.0717862382136	5.26595747687499	5.07580579663205	6.82571441857949	5.11550544136517
CTNNA1	11.5979633829083	10.7205086910357	10.9707929788557	11.4616784423294	11.4998081548793	11.2832641516018	11.6943694702491	11.6032682290948	11.5220163159356	10.9180848818576	11.5451786139194	10.5593754419893	11.4406476338818	11.7800650674138	11.3627546426757	11.3592048026744	11.3172379818187	10.4757364035207	11.295296967685	11.0856897869296
CTNNB1	11.7498437408017	11.7171872406996	11.981431093894	12.2190396634675	12.2506029024089	12.133996025878	12.3134876794435	12.5027751204633	12.0017757848101	12.0768963647241	12.2028912478899	11.5094040977896	11.9789576197017	12.4062316400295	12.104980264024	12.2529610882002	12.194826441579	11.7844426677398	12.6278072252317	12.4069482623847
CTNND1	7.08540508643852	6.52379547887911	6.081180374679	6.35709867946571	6.45774755004643	6.99649250212803	7.31098517224038	8.36098727879232	5.61477216192785	7.10114391097078	6.66120929677931	5.73952388115068	7.90387243163555	7.38642709988301	6.58783314753043	6.84501537636658	6.74595041799461	7.55932303379366	7.90076512384075	5.37853984719896
CTSW	10.33848377357	8.16556433521874	8.05143303128495	5.89243041246226	7.03628378160815	9.92389737139539	9.72435191853471	6.68291537367969	7.60412491772835	9.51076113446538	8.56884527863065	6.77604975717579	9.2125702166704	8.59287797735044	8.889002682251	9.18221022790725	8.65465458397506	8.60632051333083	8.14483844059015	7.63335374622779
CXCL10	8.68430677811755	5.50630805215027	4.78839862545115	4.8335367234087	4.39885386099286	4.62011662321829	7.57846548310536	5.29172461635521	5.91962674345628	4.04225022191722	7.18136350187237	6.81167366690651	5.79833801746319	8.34419886449372	6.79330226583041	4.8753890254101	5.79938967695607	4.84448025052559	11.7875714734059	4.28834203822738
CXCL11	4.39890455925531	3.3186810489745	3.27382545262139	2.5705023175749	3.03628378160815	2.50463940579835	4.05859801060609	3.16834220084993	1.52730932067752	2.8723252204749	3.7374448826064	3.70204917573202	2.7983380174632	4.00791547662928	3.78047822547283	1.29042652468894	3.18795496487372	3.64284638935594	9.33150670586704	1.33414572784051
CXCL9	4.56882956069762	4.23621888878253	2.46647053056379	3.41849922412985	2.55085695443791	3.37910852371449	3.87802576496427	3.06142699693342	5.61477216192785	3.19425331536227	4.10941365999336	7.24853752863854	3.45041471404289	7.32984357151665	3.29505139830259	2.8753890254101	3.92492055903993	3.90588079518974	12.2470848056759	1.91910822856166
CXCR2	9.38474649625865	7.95611096958979	9.43945031663008	3.41849922412985	8.14779209682514	6.06942402458188	4.61499135913048	6.9232297030134	3.69723432211983	9.82069245205958	8.0119258150913	4.26147658434603	7.75253432785007	6.44087488390539	5.39938805811732	6.04531402685241	7.70453049061463	5.56884580791217	4.99719488652384	5.14150064989811
CXCR4	16.113525729844	15.5072698946818	15.0926073248968	14.182080472317	15.3511097608103	16.0357568354618	14.8771331970591	14.9316138585321	13.0276532899479	15.8694164712782	14.6613840312361	13.6845174381738	15.6259359128885	15.1577895883475	13.7106875481556	16.689954802632	15.2051500237057	15.1398499197024	14.6960791381629	13.9673680316413
CXCR6	6.1268250138185	3.60818766616948	4.05143303128495	3.70800584132484	3.03628378160815	5.5343867491924	4.92533147974263	4.00484346856705	5.36019933484226	6.10114391097078	4.35042175949715	7.40831797267531	4.57594559612675	7.51887739590666	4.36544072619399	5.04531402685241	3.01802996343141	4.02135801260967	8.40600043209117	4.28834203822738
CXXC5	10.8997464388122	11.5308396376742	11.3808556627192	11.311969303976	10.9703958459517	11.1526973315517	10.2896779790585	10.7354834244838	10.6514306325067	10.2397399717217	10.98871842393	9.83674568886335	11.3190969902392	10.5346103221713	10.9009012654976	11.8483688114764	10.4432458667308	11.267824568925	10.4199846615269	10.4762527851431
CYBB	12.9136186133938	13.2050550620825	12.7950052202206	12.4601583757671	12.5525466228421	12.3274757552992	12.6810805495883	11.7557179082239	12.0758904388426	13.9928061189647	12.916182953855	10.8666915090936	12.9764692945102	11.8646522327484	12.5901315310672	12.0153666431513	12.3413662527116	12.521816899507	13.5870719963503	11.5641661635461
CYFIP1	6.93806337036334	5.7634658916474	7.89273528526589	6.65796515882524	7.31639170080089	7.31199432785596	7.59318698881213	8.25580504210027	7.5552153172474	6.81483972581414	8.10941365999335	8.41122370385072	7.34853510002367	10.4868872816622	7.44885673438162	8.02513614491478	8.51787585051461	6.45020131141355	8.56127865756909	6.35651354086896
DCN	2.39890455925531	2.14875604753219	2.78839862545115	2.5705023175749	1.22892885955055	3.62011662321829	1.55609767007691	2.53091228023464	3.52730932067752	0.872325220474904	2.45733696341366	2.62404666373074	1.99098309540559	6.73038150110037	0.973123303415226	3.29042652468894	5.22748332906036	2.64284638935594	7.22667673264661	1.65607382272787
DICER1	10.4596004909429	10.5106998212674	11.1393378069976	9.6408916454663	10.8232534634754	11.0071397463275	10.6741735583422	10.7468496794338	10.2535274800097	11.1467033737213	10.5643671735115	10.4227884554836	10.7624725649062	10.1080521479147	10.4699770808033	10.9786768338221	10.4348274910375	10.797664498408	10.4475529215357	10.764598279506
DKC1	10.0748615921971	10.8448542184881	8.903182072701	10.1112115802463	9.64255678857472	9.0386179778007	9.41821839556541	9.56433528177209	9.85036408101916	9.08907107867021	9.55386388709224	9.73952388115068	8.80155473014674	10.5220377368	9.54677049090855	8.58044537162156	9.94284246703719	9.21270199768689	10.0992158234644	9.77189780016411
DLL3	4.48636740050564	7.26769712025569	3.46647053056379	6.77213617874455	5.39885386099286	4.16760441852078	3.87802576496427	6.83672070975872	6.87603747490859	3.3317568391122	5.29383823113078	2.91355328092573	4.89787369101411	6.89544074737087	7.33944551766104	2.6123546195763	5.92492055903993	3.78034991310588	6.02185694075811	8.06206618240371
DNA2	6.56882956069762	7.21484523798996	8.44661010820295	7.84848706487467	6.39885386099286	7.25952690796182	7.256537388218	8.71853928341041	8.87603747490859	7.59342440918209	7.96286499664041	8.79841757020425	7.18080765428561	9.16980315900618	7.039212493873	5.90513636880415	9.50184574069566	6.54973698496446	9.67059535191258	8.01010276078226
DNMT1	9.69122619205734	9.67623305359258	10.5970410933692	10.1733867262933	9.20906843718971	9.78541017592896	10.2166878756114	10.9336875052796	11.6097910485406	10.0067515406958	9.88360171811576	11.1024792442981	9.60016183354757	10.8229784938222	9.86945570732517	9.11379376473517	12.2525480491714	9.02482186791324	11.2253501164236	9.98967645099615
DOCK1	4.0993442773964	1.73371854825334	3.16691024870488	3.41849922412985	3.8138913602717	3.24160499996456	3.43056678799305	3.68291537367969	4.05087127673453	4.572764938616	4.29383823113078	3.84643908506719	4.23891060884918	5.38642709988301	2.55808580413638	3.6123546195763	4.54159191948842	2.64284638935594	5.94656881345388	3.0345854459816
DOCK2	11.7815285858302	11.1360200596047	12.1948162452748	12.1517028994999	11.2561437447104	12.1211882495773	12.0556114068096	11.7591965402592	12.000507704355	12.0593679348148	11.6233206621564	12.158889901651	11.9718367017853	11.442543704266	11.9614529526463	11.5970578864014	12.2877410845742	12.006981044364	11.7123876760828	12.0599379993347
DTL	6.58872911813532	7.23621888878253	5.081180374679	8.8335367234087	5.92936857769164	5.59210224704869	8.10041818630072	9.65330891159436	10.1603045178205	8.23864743472072	8.21222446557713	8.67086752048374	5.6056929395208	9.88565972657828	7.11267465581402	4.6827439474677	9.59545879146716	5.53037166009753	10.0890406021554	8.17649607125431
DUSP6	9.7185766802023	8.58338427516891	8.82402253518187	8.53397644154979	8.74856511239376	8.48191932929827	9.94698313736254	8.71633837521714	11.3354690935459	11.1863419243763	9.96626357310228	8.82262812379612	9.04083164485615	10.22514619285	9.58045361716484	8.60783913845381	11.125900877711	8.23380763069854	9.49236071689436	9.00480197695895
E2F1	7.23179457342005	7.79980773871111	7.97822318433117	9.06875318510273	7.01028857307521	6.7270318271348	8.96265701543145	11.1011896675602	11.2120579410991	8.07689636472411	9.38807430097655	10.25259346339	4.84896409053316	11.0868668180241	9.24224998256464	4.19731712029746	11.7556998266089	7.33214554989183	11.0264345068647	9.60794132705477
E2F2	4.72083265414267	7.34842839236855	8.11752222174272	5.89243041246226	4.22892885955055	4.37910852371449	5.77849009141336	7.55081183767234	7.40382626724251	6.13911176116981	5.69437616071451	6.60386878179311	3.7983380174632	7.14541900037922	4.36544072619399	5.04531402685241	8.48155433670259	4.56884580791217	7.67059535191258	5.74353666397821
EDN1	7.16708888403223	5.27803906447715	5.51086464992224	4.33603706393788	4.47685637299413	7.16760441852078	7.57104801154288	6.16834220084993	4.22774903881861	5.75496826983675	7.42476910095723	4.84643908506719	6.01335090843405	6.49334230379952	5.72801080557869	5.37788936593928	7.78621428820833	5.02135801260967	9.6957199460682	4.97800191761523
EGF	2.72083265414267	2.73371854825334	1.05143303128495	0.248574222687539	2.22892885955055	3.82656750068571	2.29306326424312	3.60891479223591	1.11227182139867	2.19425331536227	2.81990704279837	1.77604975717579	0.990983095405591	6.68598738174192	1.55808580413638	3.8753890254101	3.01802996343141	3.32091829446858	3.72417639211743	1.65607382272787
EGFR	5.52818757620027	5.54107347031095	4.75187274942604	5.33603706393788	5.22892885955055	5.37910852371449	4.77849009141336	5.29172461635521	4.7752368341211	5.08177858610385	4.81990704279837	4.91355328092573	5.38330051818435	7.54396837686949	5.14304830485754	5.71669127939104	5.14731298037637	5.87550714614622	6.06995122895916	4.50407072928282
EGLN3	6.15379206141877	3.3186810489745	6.13889587253528	5.29296834204599	6.75249081560756	6.00713974632754	8.18545429015652	5.46951173557049	3.69723432211983	6.28171615661261	7.50796303648363	4.40831797267531	5.63483928518032	5.68598738174192	5.49668525947224	6.51924521518482	4.54159191948842	4.64284638935594	6.5142533227432	5.54359909346946
EHHADH	3.98386705997646	4.14875604753219	3.27382545262139	2.8335367234087	6.15966619711343	5.41153000140687	4.92533147974263	5.2189682739199	6.40995237003936	5.22987722509299	5.10941365999336	6.03908416300959	4.57594559612675	6.49334230379952	3.29505139830259	5.41970954163391	6.66188615320613	5.93562813858379	4.83965360953736	2.33414572784051
EIF2AK3	8.16708888403223	8.56660856241808	8.47209507975767	7.33603706393788	8.89070695732254	8.67790011980392	8.09007624207926	8.57773313698763	8.6719675635094	8.36417831680458	8.34694956759034	9.23219879182379	8.90984633268019	8.8357345012466	8.06058614466557	8.95220462246093	10.9561392896506	8.07580579663205	8.12789857816844	9.31998766484385
EIF4EBP1	9.4995668982605	8.89694889712165	9.09764758626777	9.48219389944724	9.251296672579	8.87967883714528	9.40367706974401	8.66704896822067	10.3111260799977	9.45916500843673	8.72946682518287	9.62904734478911	9.72060383895863	10.069691674216	7.96747674027408	8.69130596097112	9.48970517782345	9.42682680303974	8.35838241185843	8.77085726997772
EIF4G1	8.57383024175598	9.02220016004756	8.94017628018321	8.9524777961322	9.01356370510807	8.19580131035143	9.02912689211493	8.2768666576281	9.16936101360549	8.39588717653192	8.50173108277212	8.5704656235259	8.1955542396548	8.56863043110376	8.69763715653518	8.13591657563331	8.86977900484747	9.06911114405804	9.12220746609058	8.71352409491177
ELOVL5	12.1629467765619	12.1141796133423	13.0078091885346	11.8586762856872	11.6158691048749	11.6539631371735	11.298687813437	11.9912544038191	12.4644992057587	12.3661806697157	11.5087401412915	12.7007138277303	12.1630980279387	12.8464891292976	12.3959764993595	12.1961895742917	10.9967404225378	12.6377654780711	11.6957199460682	12.4124633500566
EME1	4.0993442773964	4.90364354969565	6.11032672033851	6.69151771853627	3.22892885955055	5.67456440724066	6.92533147974263	7.24973052769058	9.31357894832598	6.42691407215254	6.86915056181822	8.26469329702958	4.07844593665593	8.00791547662928	6.039212493873	4.37788936593928	7.54941142394772	5.60632051333083	8.26333520322546	6.71785002031456
ENTPD1	11.6721173691096	5.93011576105685	9.73793355846816	10.874283065752	9.28692058230972	10.7969610386004	10.1793695276955	9.68853992287356	8.66686067307631	10.4572877211961	9.70119098227082	9.03908416300959	9.04897481816477	8.00791547662928	10.5655803406833	9.29324154029599	8.44429471813351	7.93562813858379	8.86713434595947	5.7935773464778
ENTPD2	1.98386705997646	1.73371854825334	0.46647053056379	2.24857422268754	0.228928859550548	2.24160499996456	0.971135169355753	2.53091228023464	0.527309320677515	2.19425331536227	2.64998204135606	1.03908416300959	1.99098309540559	4.27094988246308	2.55808580413638	2.6123546195763	2.33995805831877	1.32091829446858	1.72417639211743	0.919108228561663
EOMES	8.73429491394923	7.62448947849858	6.37336112617231	4.94901394082863	5.4383822251795	8.2004476752078	7.46298826568543	5.26787787440084	6.06646813178555	7.59342440918209	6.69437616071451	8.26790285350547	8.64561912393356	6.97138960060417	7.12287042291991	7.33482064404739	5.54159191948842	7.40838113571892	9.08465772777418	6.75199824272641
EP300	11.172043765975	11.1000407624992	11.11122812308	10.6987544698523	10.8306996479583	11.3082324090598	10.8453481041866	10.8796404344657	10.6915877589787	11.1243992632711	10.7473558103463	10.5242426067653	11.1407302149103	10.5346103221713	10.5878331475304	11.0089594007582	10.6690816546103	10.4782652298314	10.3376589328486	10.4537353485816
EPAS1	3.98386705997646	3.14875604753219	3.92590214920109	4.05592914474514	3.03628378160815	3.7270318271348	3.43056678799305	3.60891479223591	5.05087127673453	5.00160823741987	4.10941365999336	4.49851578164688	4.1609080968479	6.44087488390539	3.29505139830259	4.6827439474677	5.47746158206871	3.12827321652618	8.8534594090624	2.91910822856166
EPC1	11.0967409172177	11.0876005049984	11.6722637799609	10.5489267830158	10.9180532644638	11.5494888494594	10.7376640779546	10.7693170195597	10.4609999756297	10.8666786573338	10.9622977880462	10.1203456650916	11.491327064676	10.480403248092	10.7446127729158	11.716691279391	9.45682181600967	11.0213580126097	10.331506705867	10.5472499474824
EPCAM	4.39890455925531	6.48860605041681	8.27382545262139	3.5705023175749	4.13581945515907	2.50463940579835	1.55609767007691	10.4922011838786	8.76092899743722	6.51618141024963	5.79972916086074	5.5834046792334	2.57594559612675	4.27094988246308	2.97312330341523	3.09778144674654	4.7184696815725	2.32091829446858	4.59864551003357	7.94885557195571
ERBB2	5.15379206141877	4.05564664314071	5.71439804400737	5.05592914474514	5.13581945515907	5.50463940579835	6.72602267151922	6.33826720229224	6.19973466264901	4.39588717653192	5.43134175488072	5.79397166517306	4.45041471404289	4.27094988246308	6.86794106672317	4.46035152613125	4.97222627381828	5.53037166009753	5.69380274307391	5.69169773245859
ERBB3	3.20625948131291	3.14875604753219	3.78839862545115	2.8335367234087	1.8138913602717	3.62011662321829	3.29306326424312	4.11587478095579	5.11227182139867	1.8723252204749	3.23494454207721	3.26147658434604	2.31291119029295	6.73038150110037	3.14304830485754	4.29042652468894	3.92492055903993	2.64284638935594	4.04610448700479	2.33414572784051
ERN 1.00	8.03552917979895	7.04357381084013	7.51086464992224	6.67483897738964	7.4383822251795	8.454952281698	8.4428103837478	8.37779556647888	6.43419991628603	8.18973783423977	7.37108123006324	7.40831797267531	7.96826301890551	7.61672471930481	7.06058614466557	8.19129333266969	8.37117678892949	7.16640834541295	6.93362975774638	6.44267018461868
ERO1A	10.4730460220078	10.5958392737418	10.1085222234918	10.6611440694927	10.2019086456168	9.74939964016325	10.3815865208597	10.4317790882154	10.6114533312927	11.5662477085559	10.1686351970294	10.9140655106634	11.0202703223738	10.537736423158	10.600657187888	10.7508824209986	10.1524562836523	10.6850529494766	10.2186986752231	11.2068206081111
ESR1	4.30579515486382	3.60818766616948	4.46647053056379	5.80316307436518	5.39885386099286	5.85041424264008	4.21906268279934	5.64638949765457	4.28219682284098	5.572764938616	5.2045708930337	1.03908416300959	2.99098309540559	6.54396837686949	5.61697949318995	5.41970954163391	2.01802996343141	3.32091829446858	4.99719488652384	0.334145727840507
ESR2	9.1268250138185	10.7071767608009	5.39720786812668	9.39832134219222	9.12677431555606	9.17706474776985	11.0874791305932	9.77143863029632	9.93032134425251	10.0397433663066	8.37108123006324	10.441385674361	9.05707228586336	9.48040324809203	7.40775153105195	7.29042652468894	9.01520944436903	10.0021567062464	7.82571441857949	7.9377720728267
ESRP1	2.72083265414267	3.14875604753219	2.05143303128495	2.24857422268754	0.228928859550548	4.31199432785596	2.97113516935575	5.29172461635521	3.33466424273512	2.67968014253251	3.10941365999336	2.77604975717579	3.1609080968479	7.6401836921288	3.43255492205252	4.37788936593928	3.18795496487372	3.12827321652618	4.83965360953736	2.91910822856166
ESRP2	2.98386705997646	4.05564664314071	2.46647053056379	3.24857422268754	0.228928859550548	2.9196769050772	1.97113516935575	4.36098727879232	1.84923741556488	2.45728772119606	3.55687263696458	0.454121662288431	2.31291119029295	3.68598738174192	2.29505139830259	4.09778144674654	2.82538488548901	3.64284638935594	1.72417639211743	0.919108228561663
EXO1	5.48636740050564	6.27803906447715	5.44375045406371	8.1373174715858	3.92936857769164	5.20507912393944	7.21906268279934	9.03164352791076	10.0060789401533	7.15772743933715	6.93538426021831	8.31520856828383	3.45041471404289	9.12893087759065	6.64554864538672	4.93428271446366	9.74934899445647	5.17889928959615	9.58008305900714	6.54359909346946
EZH2	8.38189813394962	6.37757473802807	9.35369114603217	9.66853440053543	8.62124628232931	8.67790011980392	9.14356267800123	10.3659099573614	10.571703440036	9.03219655725329	8.99427794927187	10.2509724575556	7.95098502747367	10.3153440018215	8.85576635277707	6.90513636880415	11.6156170030176	6.74718304917068	10.8045498085814	10.2854304428075
FAM83A	4.30579515486382	4.14875604753219	2.6363955320061	3.05592914474514	3.55085695443791	3.50463940579835	2.77849009141336	2.68291537367969	2.84923741556488	2.8723252204749	3.35042175949715	2.62404666373074	3.69142281354668	7.1778404780716	3.43255492205252	3.8753890254101	3.82538488548901	3.32091829446858	4.59864551003357	2.7935773464778
FANCA	5.56882956069762	5.64060914386186	6.27382545262139	6.72430765365394	5.47685637299413	6.27722890969528	7.0045581708932	8.89236873930864	9.06840593602704	7.36417831680458	6.84965438619242	8.69967436854411	4.89787369101411	8.50616634415711	6.14304830485754	2.8753890254101	10.3612156788793	4.78034991310588	7.54009332767846	7.74777365686468
FANCD2	8.11315007692143	7.3385806064122	8.60089685078472	7.81842983101849	7.42860120438691	8.64077609378438	9.41821839556541	9.15540314514243	9.57443323279154	8.67322512039521	8.49233238476987	9.35347858521154	8.1955542396548	8.42745436814307	7.98435055883848	8.10420771590598	9.94876730099429	8.77212940630091	8.89410139355974	8.04495216153986
FANCI	7.98386705997646	6.94317191388229	8.69288272335258	9.37269553451673	7.22892885955055	7.45883571618523	8.83841390906541	10.3875107213121	11.0166555613966	9.12499065292515	9.02066944816328	11.229731943048	7.00221035082884	10.4240796413624	8.02297185286579	7.14840751981651	10.1753768987943	7.39773389151941	11.2405330458195	9.67176762983302
FAS	6.0993442773964	5.43415826639444	6.081180374679	4.6408916454663	3.39885386099286	5.98576609553497	5.80402518352049	4.852840375122	4.98674093931481	6.94914081752573	5.29383823113078	5.28701167645317	6.29476384358269	6.77345022299226	5.49668525947224	5.57582874355119	5.74595041799461	4.2278088900771	6.582157387245	4.69169773245859
FASLG	6.15379206141877	4.23621888878253	4.05143303128495	2.8335367234087	4.13581945515907	5.12913027070615	4.92533147974263	3.36098727879232	5.17116551045224	5.67968014253251	5.10941365999336	6.85500109857062	5.20043646103454	5.27094988246308	4.97312330341523	4.09778144674654	3.7184696815725	4.90588079518974	8.10499817605836	4.24103632344903
FBLIM1	3.20625948131291	2.95611096958979	3.27382545262139	2.8335367234087	3.03628378160815	2.9196769050772	2.29306326424312	2.36098727879232	4.57170344003597	2.8723252204749	3.10941365999336	2.03908416300959	2.57594559612675	4.49334230379952	3.14304830485754	3.99086624283003	3.47746158206871	3.32091829446858	4.04610448700479	5.19212672296808
FBLN2	8.93806337036334	9.03749929643045	9.5918840010471	8.35186203109956	7.97039584595169	9.27061608662363	10.3784029336005	8.85083523923162	10.4550872827599	8.45728772119606	9.64150388743175	9.63154120027767	9.6402392729229	8.49334230379952	9.25157276163571	8.34570896019013	2.33995805831877	8.10227800799324	10.0684723000332	10.2537539664438
